[18:24:20.702][INFO][CraftTweaker-Commands]: ae2:blocks/16k_crafting_storage
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/starfruit_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/starfruit_sapling
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/strawberry_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/stripped_cinnamon_log
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/stripped_cinnamon_wood
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/sweetpotato_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/tea_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/tomatillo_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/tomato_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/turmeric_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/turnip_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/vanilla_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/walnut_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/walnut_sapling
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/yam_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:blocks/zucchini_crop
[18:24:20.708][INFO][CraftTweaker-Commands]: croptopia:gameplay/fishing/fish
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/food
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/forge
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/library
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/secret_room
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/stage_1
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/stage_2
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/stage_3
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/stage_4
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/stage_5
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/supply
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:chests/treasure
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:misc/dispenser_1
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:misc/dispenser_2
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:misc/dispenser_3
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeoncrawl:monster_overrides/wither_skeleton
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/abandoned_temple/abandoned_temple_entrance
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/abandoned_temple/abandoned_temple_map
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/abandoned_temple/abandoned_temple_top
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/aviary/aviary_barrels
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/aviary/aviary_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/aviary/aviary_treasure
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_towers/bandit_towers_barrels
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_towers/bandit_towers_gardens
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_towers/bandit_towers_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_towers/bandit_towers_rooms
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_towers/bandit_towers_supply
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_towers/bandit_towers_treasure
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_village/bandit_village_barrels
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_village/bandit_village_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_village/bandit_village_supply
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bandit_village/bandit_village_tents
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bathhouse/bathhouse_barrels
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/bathhouse/bathhouse_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/ceryneian_hind/ceryneian_hind_treasure
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/fishing_hut/fishing_hut_barrels
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/foundry/foundry_chains
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/foundry/foundry_lava_pit
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/foundry/foundry_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/foundry/foundry_passage_exterior
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/foundry/foundry_passage_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/foundry/foundry_treasure
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/giant_mushroom/red_giant_mushroom
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/giant_mushroom/twin_giant_mushroom
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/greenwood_pub/greenwood_pub_barrels_hallways
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/greenwood_pub/greenwood_pub_barrels_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/greenwood_pub/greenwood_pub_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_challenger/heavenly_challenger_normal
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_challenger/heavenly_challenger_supply
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_challenger/heavenly_challenger_theater
[18:24:20.708][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_challenger/heavenly_challenger_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_conqueror/heavenly_conqueror_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_conqueror/heavenly_conqueror_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_conqueror/heavenly_conqueror_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_rider/heavenly_rider_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_rider/heavenly_rider_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/heavenly_rider/heavenly_rider_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_campsite/illager_campsite_map
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_campsite/illager_campsite_supply
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_campsite/illager_campsite_tent
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_corsair/illager_corsair_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_corsair/illager_corsair_supply
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_corsair/illager_corsair_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_fort/illager_fort_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_fort/illager_fort_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_fort/illager_fort_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_galley/illager_galley_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_galley/illager_galley_supply
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_galley/illager_galley_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_windmill/illager_windmill_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/illager_windmill/illager_windmill_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_room_bookshelf
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_room_forge
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_room_garden
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_room_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_room_supply
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_room_table
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/infested_temple/infested_temple_top_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/jungle_tree_house/jungle_tree_house_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/jungle_tree_house/jungle_tree_house_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/jungle_tree_house/jungle_tree_house_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/keep_kayra/keep_kayra_garden_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/keep_kayra/keep_kayra_garden_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/keep_kayra/keep_kayra_library_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/keep_kayra/keep_kayra_library_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/keep_kayra/keep_kayra_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/keep_kayra/keep_kayra_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/lighthouse/lighthouse_top
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mechanical_nest/mechanical_nest_equipment
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mechanical_nest/mechanical_nest_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mechanical_nest/mechanical_nest_supply
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mechanical_nest/mechanical_nest_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/merchant_campsite/merchant_campsite_map
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/merchant_campsite/merchant_campsite_supply
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/merchant_campsite/merchant_campsite_tent
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mines_treasure_big
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mines_treasure_medium
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mines_treasure_small
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mining_system/mining_system_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mining_system/mining_system_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/monastery/monastery_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/monastery/monastery_bridges
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/monastery/monastery_map
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_house/mushroom_house_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_house/mushroom_house_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_house/mushroom_house_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_mines/mushroom_mines_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_mines/mushroom_mines_ores
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_mines/mushroom_mines_tools
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_mines/mushroom_mines_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_village/mushroom_village_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/mushroom_village/mushroom_village_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/plague_asylum/plague_asylum_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/plague_asylum/plague_asylum_cells
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/plague_asylum/plague_asylum_normal
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/plague_asylum/plague_asylum_potions
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/plague_asylum/plague_asylum_storage
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/plague_asylum/plague_asylum_treasure
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/scorched_mines/scorched_mines_barrels
[18:24:20.709][INFO][CraftTweaker-Commands]: dungeons_arise:chests/scorched_mines/scorched_mines_housing
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/scorched_mines/scorched_mines_hub
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/scorched_mines/scorched_mines_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/scorched_mines/scorched_mines_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_elite
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_gardens
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_library
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_rooms
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_supply
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_towers
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/shiraz_palace/shiraz_palace_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/small_blimp/small_blimp_coal_storage
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/small_blimp/small_blimp_redstone_chamber
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/small_blimp/small_blimp_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/small_prairie_house/small_prairie_house_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/small_prairie_house/small_prairie_house_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/small_prairie_house/small_prairie_house_ruined
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/thornborn_towers/thornborn_towers_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/thornborn_towers/thornborn_towers_rooms
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/thornborn_towers/thornborn_towers_top_rooms
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/thornborn_towers/thornborn_towers_top_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/typhon/typhon_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/undead_pirate_ship/undead_pirate_ship_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/undead_pirate_ship/undead_pirate_ship_enchants
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/undead_pirate_ship/undead_pirate_ship_supply
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:chests/undead_pirate_ship/undead_pirate_ship_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise:entities/gladiator_loot
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/corsair_corvette/corsair_corvette_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/corsair_corvette/corsair_corvette_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/corsair_corvette/corsair_corvette_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/pirate_junk/pirate_junk_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/pirate_junk/pirate_junk_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/pirate_junk/pirate_junk_supply
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/pirate_junk/pirate_junk_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/small_yacht/small_yacht_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/small_yacht/small_yacht_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/small_yacht/small_yacht_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/unicorn_galleon/unicorn_galleon_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/unicorn_galleon/unicorn_galleon_normal
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/unicorn_galleon/unicorn_galleon_supply
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/unicorn_galleon/unicorn_galleon_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/victory_frigate/victory_frigate_barrels
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/victory_frigate/victory_frigate_normal_lower
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/victory_frigate/victory_frigate_normal_upper
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/victory_frigate/victory_frigate_supply
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeons_arise_seven_seas:chests/victory_frigate/victory_frigate_treasure
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/candle_monster_cake
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/cut_stained_scrap
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/cut_stained_scrap_slab
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/cut_stained_scrap_stairs
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/dungeon_stove
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/embedded_eggs
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/glow_berry_gelatin_block
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/guardian_angel_block
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/gunk
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/heap_of_ancient_eggs
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/living_campfire
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/living_candle
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/living_lantern
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/living_torch
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/monster_pot
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/ossobuco_block
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/poisonous_potato_crate
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/rotbulb_crate
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/rotbulb_crop
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/rotbulb_plant
[18:24:20.710][INFO][CraftTweaker-Commands]: dungeonsdelight:blocks/rotten_crop
